country,area,vessel,gear,rigging,door,year,month,day,haul_number,codend_closing,shooting_time,shooting_quadrant,shooting_latitude,shooting_longitude,shooting_depth,hauling_time,hauling_quadrant,hauling_latitude,hauling_longitude,hauling_depth,hauling_duration,validity,course,recorded_species,distance,vertical_opening,wing_opening,geometrical_precision,bridles_length,warp_length,warp_diameter,hydrological_station,observations,type_of_file,bottom_temperature_beginning,bottom_temperature_end,measuring_system_temp,number_of_the_stratum,part_of_the_codend,name_of_survey,bottom_salinity_beginning,bottom_salinity_end,measuring_system_sal
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,7,69.0000,S,554.0000,1,4235.9000,347.7200,630.0000,654.0000,1,4234.3700,351.4200,663.0000,60.0000,V,R,2,5852.0000,21.0000,190.0000,M,150.0000,1800.0000,16.0000,  ,9,TA,12.9000,12.7000,SA,12105.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,10,70.0000,S,645.0000,1,4315.7600,335.9900,33.0000,715.0000,1,4316.9700,337.0100,31.0000,30.0000,V,R,2,2704.0000,23.0000,184.0000,M,100.0000,300.0000,16.0000,  ,0,TA,15.4000,15.1000,SA,12101.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,10,71.0000,S,820.0000,1,4311.9300,332.2000,37.0000,850.0000,1,4313.2400,332.9000,35.0000,30.0000,V,R,2,2648.0000,26.0000,172.0000,M,100.0000,300.0000,16.0000,  ,0,TA,15.2000,14.7000,SA,12101.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,10,72.0000,S,1013.0000,1,4305.1000,335.5200,84.0000,1043.0000,1,4306.4200,335.5000,81.0000,30.0000,V,R,2,2408.0000,20.0000,156.0000,M,100.0000,450.0000,16.0000,  ,0,TA,13.0000,12.7000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,10,73.0000,S,1140.0000,1,4302.5600,333.8000,88.0000,1210.0000,1,4302.8000,331.7300,84.0000,30.0000,V,R,2,2871.0000,20.0000,200.0000,M,100.0000,450.0000,16.0000,  ,0,TA,13.5000,12.8000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,10,74.0000,S,1309.0000,1,4302.7500,338.1600,88.0000,1339.0000,1,4302.7400,340.1500,91.0000,30.0000,V,R,2,2759.0000,27.0000,196.0000,M,100.0000,450.0000,16.0000,  ,0,TA,13.3000,12.8000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,13,75.0000,S,812.0000,1,4308.0000,320.5000,34.0000,842.0000,1,4306.4900,319.3600,37.0000,30.0000,V,N,2,2558.0000,25.0000,177.0000,M,100.0000,300.0000,16.0000,  ,9,TA,14.0000,14.1000,SA,12101.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,13,76.0000,S,951.0000,1,4258.9300,317.1000,58.0000,1021.0000,1,4300.2200,317.9500,56.0000,30.0000,V,R,2,2685.0000,26.0000,178.0000,M,100.0000,350.0000,16.0000,  ,0,TA,13.1000,12.9000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,13,77.0000,S,1125.0000,1,4254.4200,317.0300,68.0000,1155.0000,1,4255.6200,318.3300,69.0000,30.0000,V,R,2,2815.0000,21.0000,182.0000,M,100.0000,400.0000,16.0000,  ,0,TA,13.1000,12.9000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,13,78.0000,S,1307.0000,1,4248.7700,318.6900,80.0000,1337.0000,1,4250.3900,318.8700,79.0000,30.0000,V,R,2,3000.0000,23.0000,194.0000,M,100.0000,400.0000,16.0000,  ,0,TA,12.9000,12.9000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,13,79.0000,S,1427.0000,1,4246.1800,320.0600,86.0000,1457.0000,1,4245.0500,319.2800,82.0000,30.0000,V,R,2,2426.0000,20.0000,165.0000,M,100.0000,400.0000,16.0000,  ,0,TA,12.9000,12.8000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,14,80.0000,S,545.0000,1,4235.5500,312.3600,78.0000,615.0000,1,4237.1700,312.4100,75.0000,30.0000,V,R,2,3056.0000,24.0000,183.0000,M,100.0000,400.0000,16.0000,  ,0,TA,13.0000,12.9000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,14,81.0000,S,700.0000,1,4242.0900,314.9200,82.0000,730.0000,1,4243.5800,315.0100,80.0000,30.0000,V,R,2,2852.0000,21.0000,157.0000,M,100.0000,400.0000,16.0000,  ,0,TA,12.9000,12.7000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,14,82.0000,S,909.0000,1,4250.7800,328.0400,91.0000,939.0000,1,4251.0900,326.1100,91.0000,30.0000,V,R,2,2722.0000,22.0000,204.0000,M,100.0000,500.0000,16.0000,  ,0,TA,12.9000,12.7000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,14,83.0000,S,1118.0000,1,4254.1600,341.2000,90.0000,1148.0000,1,4253.7200,339.3500,93.0000,30.0000,V,R,2,2667.0000,21.0000,193.0000,M,100.0000,500.0000,16.0000,  ,0,TA,12.9000,12.8000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,16,84.0000,S,926.0000,1,4258.5500,310.3300,38.0000,956.0000,1,4257.0100,310.3600,40.0000,30.0000,V,R,2,2889.0000,24.0000,190.0000,M,100.0000,300.0000,16.0000,  ,0,TA,13.2000,13.1000,SA,12101.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,16,85.0000,S,1115.0000,1,4255.6600,305.1600,29.0000,1145.0000,1,4257.5100,305.1900,28.0000,30.0000,V,N,2,2801.0000,23.0000,166.0000,M,100.0000,300.0000,16.0000,  ,0,TA,13.3000,13.2000,SA,12101.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,16,86.0000,S,1329.0000,1,4245.8900,308.4600,45.0000,1359.0000,1,4244.3700,308.3600,45.0000,30.0000,V,R,2,2852.0000,25.0000,180.0000,M,100.0000,350.0000,16.0000,  ,0,TA,13.1000,12.9000,SA,12101.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,16,87.0000,S,1507.0000,1,4236.9200,306.9900,38.0000,1537.0000,1,4238.3600,306.7800,37.0000,30.0000,V,R,2,2722.0000,25.0000,172.0000,M,100.0000,300.0000,16.0000,  ,0,TA,13.9000,13.9000,SA,12101.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,17,88.0000,S,1120.0000,1,4248.6800,353.9500,296.0000,1220.0000,1,4245.7300,355.2500,447.0000,60.0000,V,R,2,5797.0000,21.0000,219.0000,M,150.0000,1200.0000,16.0000,  ,0,TA,12.8000,12.7000,SA,12104.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,18,89.0000,S,556.0000,1,4230.9000,314.9300,85.0000,626.0000,1,4230.2100,316.7900,86.0000,30.0000,V,N,2,3881.0000,23.0000,199.0000,M,100.0000,480.0000,16.0000,  ,9,TA,13.2000,13.0000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,18,90.0000,S,819.0000,1,4242.0100,330.0900,99.0000,849.0000,1,4242.5000,332.0800,92.0000,30.0000,V,R,2,2759.0000,23.0000,202.0000,M,100.0000,500.0000,16.0000,  ,9,TA,13.2000,13.2000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,18,91.0000,S,1126.0000,1,4254.2300,341.5300,86.0000,1156.0000,1,4253.8000,339.6000,92.0000,30.0000,V,R,2,2982.0000,23.0000,195.0000,M,100.0000,500.0000,16.0000,  ,9,TA,13.1000,12.9000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,18,92.0000,S,1313.0000,1,4252.2100,348.5300,95.0000,1343.0000,1,4253.6500,348.1400,92.0000,30.0000,V,R,2,2778.0000,24.0000,192.0000,M,100.0000,500.0000,16.0000,  ,9,TA,13.0000,12.9000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,18,93.0000,S,1451.0000,1,4300.7900,350.2300,91.0000,1521.0000,1,4302.2000,349.5500,96.0000,30.0000,V,R,2,2797.0000,25.0000,199.0000,M,100.0000,500.0000,16.0000,  ,9,TA,12.9000,12.8000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,19,94.0000,S,613.0000,1,4310.2600,349.8100,91.0000,643.0000,1,4311.7300,349.5900,90.0000,30.0000,V,R,2,2778.0000,25.0000,198.0000,M,100.0000,450.0000,16.0000,  ,9,TA,13.0000,12.8000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1998,6,19,95.0000,S,751.0000,1,4312.5400,355.7800,92.0000,821.0000,1,4313.7600,354.6100,90.0000,30.0000,V,R,2,2760.0000,24.0000,205.0000,M,100.0000,500.0000,16.0000,  ,9,TA,12.9000,12.8000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,14,26.0000,S,716.0000,1,4302.1100,507.8100,338.0000,816.0000,1,4259.2500,507.1600,651.0000,60.0000,V,R,2,5556.0000,22.0000,233.0000,M,150.0000,1200.0000,16.0000,  ,9,TA,12.5000,12.5000,SA,12109.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,14,27.0000,S,1106.0000,1,4308.8100,505.1900,108.0000,1136.0000,1,4308.8800,503.1500,110.0000,30.0000,V,R,2,2759.0000,22.0000,190.0000,M,100.0000,500.0000,16.0000,  ,0,TA,12.9000,12.8000,SA,12108.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,14,28.0000,S,1442.0000,1,4252.4200,440.3600,228.0000,1531.0000,1,4250.8100,442.8100,269.0000,49.0000,V,R,2,4482.0000,16.0000,198.0000,M,150.0000,1050.0000,16.0000,  ,9,TA,12.5000,12.4000,SA,12109.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,15,29.0000,S,530.0000,1,4259.2300,441.4900,118.0000,600.0000,1,4257.8000,441.9000,122.0000,30.0000,V,R,2,2704.0000,22.0000,206.0000,M,100.0000,550.0000,16.0000,  ,0,TA,12.6000,12.6000,SA,12108.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,15,30.0000,S,720.0000,1,4249.8600,441.6200,408.0000,800.0000,1,4248.0400,442.6700,621.0000,40.0000,V,R,2,3741.0000,26.0000,249.0000,M,150.0000,1750.0000,16.0000,  ,9,TA,12.4000,12.5000,SA,12109.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,15,31.0000,S,1112.0000,1,4302.9100,450.0300,109.0000,1142.0000,1,4303.9600,451.4600,109.0000,30.0000,V,R,2,2741.0000,22.0000,201.0000,M,100.0000,550.0000,16.0000,  ,0,TA,12.8000,12.6000,SA,12108.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,15,32.0000,S,1356.0000,1,4308.4000,459.0000,110.0000,1426.0000,1,4309.5600,500.3200,109.0000,30.0000,V,R,2,2834.0000,22.0000,200.0000,M,100.0000,550.0000,16.0000,  ,0,TA,12.6000,12.8000,SA,12108.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,16,33.0000,S,458.0000,1,4302.3600,431.9500,108.0000,528.0000,1,4301.3100,433.3900,116.0000,30.0000,V,R,2,2797.0000,21.0000,205.0000,M,100.0000,550.0000,16.0000,  ,0,TA,12.5000,12.5000,SA,12108.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,16,34.0000,S,650.0000,1,4259.3500,425.0100,110.0000,720.0000,1,4258.0900,425.4500,117.0000,30.0000,V,R,2,2667.0000,22.0000,197.0000,M,100.0000,550.0000,16.0000,  ,0,TA,12.2000,12.5000,SA,12108.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,16,35.0000,S,842.0000,1,4253.5800,423.1900,119.0000,912.0000,1,4252.4000,424.4500,125.0000,30.0000,V,R,2,2778.0000,21.0000,197.0000,M,100.0000,600.0000,16.0000,  ,0,TA,12.5000,12.5000,SA,12108.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,19,36.0000,S,633.0000,1,4320.9900,353.8500,62.0000,703.0000,1,4320.6000,355.7700,69.0000,30.0000,V,R,2,2685.0000,23.0000,206.0000,M,100.0000,400.0000,16.0000,  ,0,TA,13.1000,12.9000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,19,37.0000,S,915.0000,1,4316.1900,417.5800,67.0000,945.0000,1,4315.2500,419.0600,68.0000,30.0000,V,R,2,2648.0000,24.0000,208.0000,M,100.0000,400.0000,16.0000,  ,0,TA,12.7000,12.6000,SA,12107.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,19,38.0000,S,1208.0000,1,4311.1100,445.4600,90.0000,1238.0000,1,4310.5300,447.3100,96.0000,30.0000,V,R,2,2722.0000,24.0000,171.0000,M,100.0000,500.0000,16.0000,  ,0,TA,12.9000,12.8000,SA,12107.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,19,39.0000,S,1349.0000,1,4314.8900,443.0800,68.0000,1419.0000,1,4316.0200,444.3400,65.0000,30.0000,V,R,2,2704.0000,22.0000,184.0000,M,100.0000,400.0000,16.0000,  ,0,TA,13.0000,12.9000,SA,12107.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,19,40.0000,S,1549.0000,1,4319.5500,432.2200,31.0000,1619.0000,1,4318.1000,432.5200,41.0000,30.0000,V,R,2,2704.0000,24.0000,179.0000,M,100.0000,250.0000,16.0000,  ,9,TA,14.9000,14.2000,SA,12106.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,20,41.0000,S,533.0000,1,4315.2700,423.9900,62.0000,603.0000,1,4314.1600,425.3300,66.0000,30.0000,V,R,2,2741.0000,24.0000,194.0000,M,100.0000,375.0000,16.0000,  ,0,TA,12.8000,12.7000,SA,12107.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,20,42.0000,S,900.0000,1,4322.0000,418.2800,28.0000,930.0000,1,4321.3600,420.1800,28.0000,30.0000,V,R,2,2889.0000,23.0000,166.0000,M,100.0000,300.0000,16.0000,  ,0,TA,14.2000,14.2000,SA,12106.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,20,43.0000,S,1348.0000,1,4325.4000,413.0600,23.0000,1418.0000,1,4324.8100,414.9900,24.0000,30.0000,V,R,2,2815.0000,24.0000,155.0000,M,100.0000,200.0000,16.0000,  ,3,TA,-1,-1,SA,12106.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,21,44.0000,S,737.0000,1,4326.7800,401.8800,26.0000,807.0000,1,4325.8500,403.6600,30.0000,30.0000,V,R,2,2945.0000,24.0000,166.0000,M,100.0000,275.0000,16.0000,  ,0,TA,-1,-1,SA,12106.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,21,45.0000,S,1032.0000,1,4327.7300,357.7900,23.0000,1102.0000,1,4327.7200,355.7800,22.0000,30.0000,V,R,2,2704.0000,24.0000,161.0000,M,100.0000,200.0000,16.0000,  ,0,TA,-1,-1,SA,12101.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,23,46.0000,S,706.0000,1,4317.0700,337.2300,31.0000,732.0000,1,4315.9700,336.1500,32.0000,26.0000,V,R,2,2519.0000,23.0000,170.0000,M,100.0000,300.0000,16.0000,  ,9,TA,12.6000,12.6000,SA,12101.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,23,47.0000,S,816.0000,1,4313.5700,333.3000,35.0000,846.0000,1,4312.2100,332.2600,36.0000,30.0000,V,R,2,2889.0000,23.0000,174.0000,M,100.0000,320.0000,16.0000,  ,0,TA,-1,-1,SA,12101.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,23,48.0000,S,1045.0000,1,4306.3500,335.4600,81.0000,1115.0000,1,4304.8100,335.5700,85.0000,30.0000,V,R,2,2852.0000,22.0000,186.0000,M,100.0000,450.0000,16.0000,  ,0,TA,12.1000,12.0000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,23,49.0000,S,1206.0000,1,4302.7000,337.9900,88.0000,1236.0000,1,4302.7500,339.9700,89.0000,30.0000,V,R,2,2685.0000,23.0000,187.0000,M,100.0000,450.0000,16.0000,  ,0,TA,12.0000,11.9000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,23,50.0000,S,1343.0000,1,4302.6300,333.9700,88.0000,1408.0000,1,4302.7700,332.2900,84.0000,25.0000,V,R,2,2296.0000,22.0000,191.0000,M,100.0000,450.0000,16.0000,  ,9,TA,12.0000,12.1000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,24,51.0000,S,645.0000,1,4313.7700,354.6000,89.0000,712.0000,1,4312.8100,355.6900,91.0000,27.0000,V,R,2,2352.0000,22.0000,186.7452,E,100.0000,500.0000,16.0000,  ,0,TA,12.1000,12.1000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,24,52.0000,S,810.0000,1,4312.3300,404.5700,89.0000,840.0000,1,4312.9400,406.4000,89.0000,30.0000,V,R,2,2704.0000,23.0000,198.0000,M,100.0000,500.0000,16.0000,  ,0,TA,12.1000,12.0000,SA,12107.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,24,53.0000,S,1053.0000,1,4309.4000,427.1900,75.0000,1123.0000,1,4310.4500,425.7600,73.0000,30.0000,V,R,2,2741.0000,23.0000,185.0000,M,100.0000,400.0000,16.0000,  ,0,TA,12.6000,12.5000,SA,12107.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,24,54.0000,S,1229.0000,1,4310.8300,416.5700,85.0000,1259.0000,1,4311.5900,414.8700,86.0000,30.0000,V,R,2,2704.0000,24.0000,186.0000,M,100.0000,450.0000,16.0000,  ,9,TA,12.6000,12.6000,SA,12107.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,24,55.0000,S,1342.0000,1,4312.8900,411.2200,86.0000,1412.0000,1,4313.2800,409.2500,86.0000,30.0000,V,R,2,2759.0000,22.0000,189.0000,M,100.0000,450.0000,16.0000,  ,0,TA,12.3000,12.1000,SA,12107.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,25,56.0000,S,810.0000,1,4312.6000,349.5700,88.0000,840.0000,1,4311.1500,350.1400,91.0000,30.0000,V,R,2,2797.0000,22.0000,189.0000,M,100.0000,457.0000,16.0000,  ,0,TA,12.3000,12.1000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,25,57.0000,S,1022.0000,1,4305.7900,352.0000,93.0000,1052.0000,1,4304.4900,353.0100,95.0000,30.0000,V,R,2,2759.0000,22.0000,195.0000,M,100.0000,500.0000,16.0000,  ,0,TA,12.1000,12.3000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,25,58.0000,S,1202.0000,1,4259.8300,400.9800,90.0000,1232.0000,1,4258.4600,401.6600,90.0000,30.0000,V,R,2,2704.0000,22.0000,182.0000,M,100.0000,500.0000,16.0000,  ,0,TA,12.3000,12.2000,SA,12107.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,25,59.0000,S,1415.0000,1,4250.8800,415.1500,126.0000,1445.0000,1,4249.6600,416.1900,131.0000,30.0000,V,R,2,2667.0000,18.0000,192.0000,M,100.0000,600.0000,16.0000,  ,0,TA,12.6000,12.7000,SA,12108.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,26,60.0000,S,732.0000,1,4248.4200,354.0800,320.0000,812.0000,1,4246.4600,354.1300,425.0000,40.0000,V,R,2,3945.0000,22.0000,174.0000,M,150.0000,1200.0000,16.0000,  ,9,TA,12.2000,12.4000,SA,12104.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,26,61.0000,S,914.0000,1,4242.9700,356.0300,488.0000,1014.0000,1,4240.4800,358.5900,766.0000,60.0000,V,R,2,5778.0000,22.0000,196.0000,M,150.0000,1800.0000,16.0000,  ,9,TA,12.4000,12.4000,SA,12104.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,26,62.0000,S,1301.0000,1,4241.0200,406.4100,301.0000,1401.0000,1,4239.6500,409.9800,534.0000,60.0000,V,R,2,5482.0000,20.0000,217.0000,M,150.0000,1250.0000,16.0000,  ,0,TA,12.6000,12.5000,SA,12109.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,27,63.0000,S,522.0000,1,4304.6900,411.5500,90.0000,552.0000,1,4305.4100,409.8000,91.0000,30.0000,V,R,2,2704.0000,24.0000,194.0000,M,100.0000,500.0000,16.0000,  ,0,TA,12.7000,12.8000,SA,12107.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,27,64.0000,S,710.0000,1,4304.5200,401.3000,94.0000,740.0000,1,4305.4600,359.6700,94.0000,30.0000,V,R,2,2834.0000,22.0000,144.0000,M,100.0000,500.0000,16.0000,  ,0,TA,12.5000,12.5000,SA,12107.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,27,65.0000,S,857.0000,1,4259.7300,353.9800,91.0000,927.0000,1,4258.6200,352.7000,89.0000,30.0000,V,R,2,2685.0000,23.0000,178.0000,M,100.0000,500.0000,16.0000,  ,0,TA,12.4000,12.5000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,27,66.0000,S,1137.0000,1,4300.6700,350.2700,91.0000,1207.0000,1,4302.0700,349.5700,92.0000,30.0000,V,R,2,2759.0000,23.0000,191.0000,M,100.0000,500.0000,16.0000,  ,0,TA,12.1000,12.1000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,30,67.0000,S,807.0000,1,4307.3500,319.9600,35.0000,838.0000,1,4305.9900,318.9700,38.0000,31.0000,V,R,2,2871.0000,26.0000,174.2744,E,100.0000,300.0000,16.0000,  ,0,TA,12.8000,12.6000,SA,12101.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,30,68.0000,S,935.0000,1,4254.4200,317.0200,68.0000,1005.0000,1,4255.5700,318.2400,70.0000,30.0000,V,R,2,2704.0000,23.0000,183.0000,M,100.0000,400.0000,16.0000,  ,0,TA,12.4000,12.4000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,30,69.0000,S,1213.0000,1,4250.1200,318.8200,79.0000,1246.0000,1,4248.4500,318.5700,79.0000,33.0000,V,R,2,3111.0000,22.0000,190.0000,M,100.0000,400.0000,16.0000,  ,0,TA,12.4000,12.2000,SA,12102.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,30,70.0000,S,1420.0000,1,4241.9200,329.8800,100.0000,1450.0000,1,4242.4200,331.6600,94.0000,30.0000,V,R,2,2593.0000,22.0000,190.0000,M,100.0000,500.0000,16.0000,  ,0,TA,12.1000,12.1000,SA,12103.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,31,71.0000,S,539.0000,1,4236.1700,339.0300,326.0000,636.0000,1,4235.4000,342.7200,332.0000,57.0000,V,R,2,5260.0000,18.0000,208.0000,M,150.0000,1150.0000,16.0000,  ,9,TA,12.4000,12.5000,SA,12104.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,31,72.0000,S,804.0000,1,4235.4400,348.6400,647.0000,902.0000,1,4234.0500,351.8600,663.0000,58.0000,V,R,2,5093.0000,23.0000,218.0167,E,150.0000,1800.0000,16.0000,  ,0,TA,12.5000,12.6000,SA,12105.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,5,31,74.0000,S,1351.0000,1,4237.8500,334.0300,103.0000,1421.0000,1,4236.4900,334.4900,107.0000,30.0000,V,R,2,2593.0000,20.0000,182.0000,M,100.0000,500.0000,16.0000,  ,0,TA,12.5000,12.8000,SA,12103.0000,S,MEDITS,-1.0000,-1.0000,NA
FRA,7,LEU,GOC73,GC73,WHS8,1999,6,1,75.0000,S,743.0000,1,4228.4900,333.5000,397.0000,840.0000,1,4227.8700,337.2900,489.0000,57.0000,V,R,2,5297.0000,26.0000,221.0000,M,150.0000,1200.0000,16.0000,  ,0,TA,12.4000,12.4000,SA,12104.0000,S,MEDITS,-1.0000,-1.0000,NA
